# CALSPEC 2024-06
# gj7541a_stis_004.fits
# Trimmed to 3000-10000 A.
# Error is square-added statistical and systematic.
# Wavelength (Angstrom)  Flux (erg/s/cm2/A)  Error (erg/s/cm2/A)
#
7993.215332  1.5046999900952297e-14  1.8105719676809795e-16
7998.099121  1.5052000783472887e-14  1.8197643927410568e-16
8002.983398  1.4873000698861424e-14  1.8057234981513367e-16
8007.867676  1.505699997192758e-14  1.830579547639616e-16
8012.751953  1.506900073472428e-14  1.8344134305171259e-16
8017.63623  1.4989000166922006e-14  1.8299675663352249e-16
8022.520508  1.495400076554146e-14  1.8184677705872677e-16
8027.404785  1.505600047304982e-14  1.828111902436248e-16
8032.289062  1.4931999931769475e-14  1.8096816566440764e-16
8037.17334  1.481300027300972e-14  1.7941010149749256e-16
8042.057617  1.495400076554146e-14  1.81042572214868e-16
8046.941895  1.487100000704001e-14  1.8066369702453912e-16
8051.825684  1.4655999328104345e-14  1.7862331376861172e-16
8056.709961  1.4539999860043763e-14  1.7842305665103508e-16
8061.594238  1.4803000202034435e-14  1.818880434451258e-16
8066.478516  1.492299935967195e-14  1.8714373729905093e-16
8071.362793  1.4499000077264866e-14  1.7895254488729763e-16
8076.24707  1.4853000556910856e-14  1.8164237742064246e-16
8081.130859  1.457900064506714e-14  1.7817008496738167e-16
8086.015137  1.4668000090901044e-14  1.7883611756171956e-16
8090.899414  1.4343999824180907e-14  1.7576555695347372e-16
8095.783691  1.4623000618545212e-14  1.7925611355465969e-16
8100.66748  1.4408999438487308e-14  1.7779548464645845e-16
8105.551758  1.457499926142431e-14  1.8013718663848177e-16
8110.436035  1.430200054252425e-14  1.7767413394187447e-16
8115.320312  1.4489000006289582e-14  1.8283824235837772e-16
8120.204102  1.436000027655454e-14  1.7865756566341632e-16
8125.088379  1.46089991639271e-14  1.8128475746333374e-16
8129.972656  1.4540999358921523e-14  1.852711592109085e-16
8134.856445  1.4418000010584832e-14  1.8214159746393046e-16
8139.740723  1.4248999996948654e-14  1.7696271891040947e-16
8144.625  1.4137999717342767e-14  1.7530438721836316e-16
8149.508789  1.4242000116672544e-14  1.7802800842536956e-16
8154.393066  1.420600036938129e-14  1.7600661723630637e-16
8159.276855  1.4088000209499293e-14  1.7556744388804482e-16
8164.161133  1.4005000298030791e-14  1.7644144954071325e-16
8169.04541  1.3799999690070411e-14  1.7378027054378725e-16
8173.929199  1.3794999654582769e-14  1.7428305077243168e-16
8178.813477  1.4017000213794543e-14  1.763362983412455e-16
8183.697266  1.3601999809419087e-14  1.7177150543959407e-16
8188.581543  1.3801000035981118e-14  1.789412555262975e-16
8193.46582  1.3970000049617296e-14  1.7510918582869044e-16
8198.349609  1.4042999890110514e-14  2.0951042312979899e-16
8203.233398  1.3936000147114509e-14  1.7571138654951885e-16
8208.117188  1.3943000027390618e-14  1.758278138750969e-16
8213.001953  1.3765999787567623e-14  1.738824041883804e-16
8217.885742  1.3990999690445625e-14  1.7864992913200123e-16
8222.769531  1.3765999787567623e-14  1.7444597226588013e-16
8227.65332  1.369600013777358e-14  1.7312669198075195e-16
8232.537109  1.3594999929142978e-14  1.7288949628574114e-16
8237.420898  1.3794999654582769e-14  1.737466406888033e-16
8242.305664  1.3728999694365661e-14  1.7319870301615837e-16
8247.189453  1.3740999610129413e-14  1.7410742378477442e-16
8252.073242  1.3611000381516612e-14  1.7423840948913342e-16
8256.957031  1.3476000270383221e-14  1.723286545955404e-16
8261.84082  1.3468000044196404e-14  1.7292272909403108e-16
8266.724609  1.3407999618344699e-14  1.7143539217821173e-16
8271.608398  1.3410000310166113e-14  1.7128915988080215e-16
8276.492188  1.370300001804969e-14  1.7396774275781627e-16
8281.376953  1.345100009294501e-14  1.7164138000307213e-16
8286.260742  1.3525000279348935e-14  1.716969930100153e-16
8291.144531  1.3349000385436648e-14  1.699544477141662e-16
8296.02832  1.3388999822304837e-14  1.703491518326969e-16
8300.912109  1.3211999582481843e-14  1.7126049310949352e-16
8305.795898  1.3356999764590517e-14  1.7241951211402322e-16
8310.679688  1.3222999999367834e-14  1.710278105119048e-16
8315.563477  1.3175999835190588e-14  1.7034735188768398e-16
8320.447266  1.3234999915131586e-14  1.7024290213737568e-16
8325.331055  1.342500041662904e-14  1.7184894277981884e-16
8330.214844  1.3015000047741226e-14  1.674759101964919e-16
8335.098633  1.3214999773181017e-14  1.6922832872013244e-16
8339.982422  1.3035000189691795e-14  1.7272101613857634e-16
8344.866211  1.2989000371425256e-14  1.6730544481585697e-16
8349.75  1.3185999906165872e-14  1.687083828394163e-16
8354.632812  1.2915000185021331e-14  1.6630235928296087e-16
8359.516602  1.2979999799327731e-14  1.6800752925001238e-16
8364.400391  1.2768999657001949e-14  1.6707722237613114e-16
8369.28418  1.275499989644973e-14  1.666351505870032e-16
8374.167969  1.318099987067823e-14  1.7145552244559882e-16
8379.051758  1.296799988356398e-14  1.6944960284271283e-16
8383.935547  1.2893000198282295e-14  1.691090426583574e-16
8388.819336  1.3052000140943189e-14  1.718826652790314e-16
8393.702148  1.2910000149533689e-14  1.6929689868419064e-16
8398.585938  1.3040000225179437e-14  1.7063810918171882e-16
8403.469727  1.2874000402242434e-14  1.6866667970165383e-16
8408.353516  1.2910000149533689e-14  1.6921283066417565e-16
8413.236328  1.2749999860962088e-14  1.6612796314005509e-16
8418.120117  1.2670000140192761e-14  1.6505882227216295e-16
8423.003906  1.3018999737318161e-14  1.6756994408852693e-16
8427.887695  1.268300040186722e-14  1.6503060548710754e-16
8432.770508  1.2732000410832934e-14  1.641190259822945e-16
8437.654297  1.2829000082853655e-14  1.6498579215024187e-16
8442.538086  1.2820000357789078e-14  1.7046336893167821e-16
8447.420898  1.2648000153453725e-14  1.6410996008278092e-16
8452.304688  1.3202000358539506e-14  1.7048524620451902e-16
8457.188477  1.2628000011503156e-14  1.6631407216043462e-16
8462.071289  1.225100004624037e-14  1.6278328149425407e-16
8466.955078  1.2521000268507151e-14  1.6583706026223244e-16
8471.838867  1.2497999935857408e-14  1.6548637538717936e-16
8476.72168  1.2529999993571728e-14  1.6515355761335742e-16
8481.605469  1.2528000148783261e-14  1.6446918146175555e-16
8486.488281  1.2972999919051622e-14  1.6878208794071723e-16
8491.37207  1.2800000215838509e-14  1.7351017291273153e-16
8496.254883  1.2614000250950937e-14  1.6376512502901981e-16
8501.138672  1.2107000210042403e-14  1.589557910685181e-16
8506.021484  1.2357999789236376e-14  1.601800977844354e-16
8510.905273  1.2266999651581057e-14  1.590072218502842e-16
8515.788086  1.2097000139067119e-14  1.5752634356068767e-16
8520.671875  1.2178999704624913e-14  1.5826544598161605e-16
8525.554688  1.2281000259166223e-14  1.601694304632559e-16
8530.438477  1.2379999775975412e-14  1.622472155177605e-16
8535.321289  1.2295000019718443e-14  1.624919683348476e-16
8540.204102  1.2212999607127701e-14  1.6341772240663734e-16
8545.087891  1.2066999926141266e-14  1.610647972280629e-16
8549.970703  1.2411000334811972e-14  1.645214063369097e-16
8554.853516  1.2244999664842021e-14  1.6267226723860455e-16
8559.737305  1.2088999912880302e-14  1.605763636199626e-16
8564.620117  1.2386000157373761e-14  1.6382132037111422e-16
8569.50293  1.2276000223678581e-14  1.611177764919357e-16
8574.385742  1.2198000347697722e-14  1.6045277621900227e-16
8579.269531  1.203800005912612e-14  1.570994257203817e-16
8584.152344  1.2136000077057549e-14  1.6062877378357395e-16
8589.035156  1.198700020537194e-14  1.575689334360668e-16
8593.917969  1.2056000356288222e-14  1.5700653002886954e-16
8598.801758  1.203800005912612e-14  1.5763400938921757e-16
8603.68457  1.1771000027558515e-14  1.562604131163467e-16
8608.567383  1.2112999744407806e-14  1.6055348049549693e-16
8613.450195  1.1860000320425366e-14  1.5905923496720153e-16
8618.333008  1.2320999696034413e-14  1.690388580377435e-16
8623.21582  1.1578999681272593e-14  1.5657740196196683e-16
8628.098633  1.1669000320050152e-14  1.5826700769861255e-16
8632.981445  1.1914999863756482e-14  1.5944982303500417e-16
8637.864258  1.1441999725350736e-14  1.5404478668456628e-16
8642.74707  1.1568000111419549e-14  1.5587124118175276e-16
8647.629883  1.1913000018968015e-14  1.5708490704627017e-16
8652.512695  1.1480999663341165e-14  1.5168614403359787e-16
8657.395508  1.1747000196031011e-14  1.6099380527917115e-16
8662.27832  1.1816999845825054e-14  1.5528913102364205e-16
8667.161133  1.152900017342912e-14  1.5231478806424837e-16
8672.043945  1.15150004128769e-14  1.545210838987192e-16
8676.926758  1.1465000058000479e-14  1.5408200319468626e-16
8681.80957  1.156100023114344e-14  1.556049287291801e-16
8686.692383  1.1492000080227157e-14  1.550124159476859e-16
8691.574219  1.1468000248699654e-14  1.547875419350797e-16
8696.457031  1.1525999982729945e-14  1.5377279646426904e-16
8701.339844  1.1711999947617516e-14  1.5439383043328405e-16
8706.222656  1.1468000248699654e-14  1.5135063957714636e-16
8711.104492  1.154799996946898e-14  1.5166365795582623e-16
8715.987305  1.148399985404034e-14  1.513122583967239e-16
8720.870117  1.1497999614592559e-14  1.5279659099255846e-16
8725.751953  1.1265999831438448e-14  1.5151904031497236e-16
8730.634766  1.1470000093488121e-14  1.5455413141855193e-16
8735.517578  1.1463999712089772e-14  1.5461020764663812e-16
8740.399414  1.1223000203871084e-14  1.5213452886516082e-16
8745.282227  1.1319999875891804e-14  1.5364014316379514e-16
8750.165039  1.1409000168758655e-14  1.5378642840076391e-16
8755.046875  1.1311000150827227e-14  1.5268406795947165e-16
8759.929688  1.1416000049034765e-14  1.536240495377973e-16
8764.811523  1.1343000208541548e-14  1.5222573049077846e-16
8769.694336  1.1534999707794522e-14  1.54870193821886e-16
8774.576172  1.1350999587695417e-14  1.5385518365327932e-16
8779.458008  1.130900030603876e-14  1.499411370482458e-16
8784.34082  1.0854999963672875e-14  1.4512950021691875e-16
8789.222656  1.1044999618137381e-14  1.4741045406475617e-16
8794.105469  1.1333999636444023e-14  1.5112695670462222e-16
8798.987305  1.1086999746826986e-14  1.496274966297453e-16
8803.869141  1.1120000150452013e-14  1.5148489429928617e-16
8808.751953  1.1253999915674696e-14  1.5484048149428309e-16
8813.633789  1.0866999879436626e-14  1.4830379589142364e-16
8818.515625  1.1035000394195044e-14  1.5047396047673816e-16
8823.397461  1.0978000159042513e-14  1.6980826835631582e-16
8828.280273  1.1059999724600308e-14  1.507864626947158e-16
8833.162109  1.1177999884482304e-14  1.5141779340799587e-16
8838.043945  1.107199964036406e-14  1.5102404220153083e-16
8842.925781  1.1044999618137381e-14  1.5060847989667399e-16
8847.807617  1.0927999804166092e-14  1.490910336065577e-16
8852.689453  1.080599995470716e-14  1.4800765199723986e-16
8857.571289  1.0626999870095698e-14  1.4470826014433734e-16
8862.453125  1.0836000167633014e-14  1.4646037426551247e-16
8867.334961  1.0724999888027126e-14  1.4598860338367142e-16
8872.216797  1.0836999666510774e-14  1.4809774189211423e-16
8877.098633  1.0802000265130226e-14  1.4780768604723884e-16
8881.980469  1.1008999870846126e-14  1.500657435357208e-16
8886.862305  1.0996999955082375e-14  1.500253506520486e-16
8891.744141  1.0809000145406335e-14  1.470847037220879e-16
8896.625977  1.0782000123179657e-14  1.468585591600608e-16
8901.507812  1.0657999581899311e-14  1.4545694462548154e-16
8906.389648  1.0577000362252224e-14  1.4523263971313676e-16
8911.270508  1.0520000127099693e-14  1.4589107548072897e-16
8916.152344  1.0968000088067229e-14  1.5036583142706523e-16
8921.03418  1.078799965754506e-14  1.4893380311572363e-16
8925.916016  1.0555000375513188e-14  1.4718511683100693e-16
8930.796875  1.0540999767928022e-14  1.46743442088573e-16
8935.678711  1.0506000366547474e-14  1.4473012418228835e-16
8940.560547  1.0459000202370228e-14  1.4322191584525306e-16
8945.441406  1.0679000069760587e-14  1.4518741609468726e-16
8950.323242  1.0437999714508952e-14  1.4325820591308699e-16
8955.205078  1.0968000088067229e-14  1.4935730635446098e-16
8960.085938  1.0592999967592911e-14  1.4515147013398816e-16
8964.967773  1.0483000033897731e-14  1.4349830004896418e-16
8969.848633  1.0483000033897731e-14  1.4257643703477588e-16
8974.730469  1.0246999714133738e-14  1.3978529142000555e-16
8979.611328  1.0491000260084548e-14  1.4799791111834643e-16
8984.492188  1.0621000335730296e-14  1.4922397807460723e-16
8989.374023  1.0266000357206546e-14  1.5397705051856553e-16
8994.254883  1.045799985645952e-14  1.481532357850492e-16
8999.135742  1.0275000082271123e-14  1.434488545006682e-16
9004.017578  1.0445999940695769e-14  1.4456795707755855e-16
9008.898438  1.0158000268299834e-14  1.4059349320058416e-16
9013.779297  1.0447999785484236e-14  1.4379057935532611e-16
9018.660156  1.057499967043081e-14  1.4811060620500066e-16
9023.541992  1.036199968331656e-14  1.444141676580727e-16
9028.422852  1.0207000277265548e-14  1.4030270943676972e-16
9033.303711  1.017399987364052e-14  1.3910092850329348e-16
9038.18457  1.0300000259709334e-14  1.4028555701958782e-16
9043.06543  1.0082000237107442e-14  1.3737671352981854e-16
9047.946289  1.004599964278324e-14  1.3675733392202864e-16
9052.827148  9.921800048760289e-15  1.3558762112653985e-16
9057.708008  1.0107000414545653e-14  1.3791424857908e-16
9062.588867  1.0016999775768094e-14  1.3897855871219483e-16
9067.469727  9.88379960964762e-15  1.3820319269321213e-16
9072.350586  1.011600013961023e-14  1.4258182363492483e-16
9077.231445  1.0312000175473086e-14  1.4607431253002172e-16
9082.112305  9.944299784938205e-15  1.4237444614663533e-16
9086.992188  9.908100137871398e-15  1.411215255989686e-16
9091.873047  1.0072000166132158e-14  1.4186658372030737e-16
9096.753906  9.89650002165875e-15  1.388407041000292e-16
9101.634766  9.919800203971822e-15  1.38513219986797e-16
9106.514648  9.771300081725092e-15  1.360767032442404e-16
9111.395508  9.985700214301153e-15  1.3699287525581434e-16
9116.276367  9.865400359967361e-15  1.3506612676371702e-16
9121.15625  9.661699947581016e-15  1.3224983485832508e-16
9126.037109  9.705000271844656e-15  1.3480559795798732e-16
9130.916992  9.878099924945545e-15  1.3480794053348207e-16
9135.797852  9.978700334025044e-15  1.4016878558687493e-16
9140.677734  9.735800083872717e-15  1.3540224002509937e-16
9145.558594  9.8697998490954e-15  1.3846593172553857e-16
9150.438477  9.7631999056505e-15  1.3857829593994777e-16
9155.319336  9.905199897059999e-15  1.4140773009091196e-16
9160.199219  9.826900171415812e-15  1.4143463662187708e-16
9165.079102  9.908200087759174e-15  1.429636502056793e-16
9169.959961  9.542800238709036e-15  1.389514404229929e-16
9174.839844  9.52080025197e-15  1.3899703461835682e-16
9179.719727  9.561100385534465e-15  1.3738726173698982e-16
9184.599609  9.576300391772943e-15  1.3657180723680034e-16
9189.480469  9.882700160882083e-15  1.3836460540922327e-16
9194.360352  9.848299611795244e-15  1.3651288550740697e-16
9199.240234  9.439800185289966e-15  1.3105574339582313e-16
9204.120117  9.596800283162392e-15  1.316435710263278e-16
9209.0  9.591199701315146e-15  1.3235286847542468e-16
9213.879883  9.450699805255234e-15  1.3013394655608384e-16
9218.759766  9.654100367978251e-15  1.3330830840503773e-16
9223.639648  9.573400150961545e-15  1.348379043239912e-16
9228.519531  9.413299912502168e-15  1.363932156338277e-16
9233.399414  9.924299642987636e-15  1.4375386577101856e-16
9238.27832  9.559700240072654e-15  1.4054146684877703e-16
9243.158203  9.60410001310183e-15  1.4073419331405698e-16
9248.038086  9.441400230527329e-15  1.4000509646981804e-16
9252.917969  9.519799906059292e-15  1.4015291695400372e-16
9257.797852  9.645299695656279e-15  1.3868346037430531e-16
9262.676758  9.262400145915867e-15  1.3269229045925724e-16
9267.556641  9.121499603271903e-15  1.3602574891850714e-16
9272.435547  9.204700261548904e-15  1.2894821954393602e-16
9277.31543  9.331800096383253e-15  1.3259742276916476e-16
9282.195312  9.496800420442496e-15  1.328430887936481e-16
9287.074219  9.320699729609486e-15  1.3080805243320025e-16
9291.954102  9.286100127780042e-15  1.322612433333334e-16
9296.833008  9.425499728041471e-15  1.4070531478451153e-16
9301.711914  9.560399889287086e-15  1.4111897126523705e-16
9306.591797  9.39639991113855e-15  1.4069652681768377e-16
9311.470703  9.466800207516644e-15  1.4177702322102503e-16
9316.349609  8.984199797686717e-15  1.3634564943988345e-16
9321.229492  9.191500100098893e-15  1.3797381881807362e-16
9326.108398  9.51529962001053e-15  1.4716875850721308e-16
9330.987305  9.339399675986019e-15  1.5097398784830402e-16
9335.866211  9.010899970250067e-15  1.3416034414063675e-16
9340.745117  8.844199651065685e-15  1.31175241215835e-16
9345.624023  9.367300094235628e-15  1.3603263106120358e-16
9350.503906  8.934500139506571e-15  1.301131016046475e-16
9355.382812  9.20579971031444e-15  1.3223392652078446e-16
9360.261719  9.048000013339805e-15  1.3097458705156433e-16
9365.139648  8.856400313637935e-15  1.2625008873468605e-16
9370.018555  9.107000093280804e-15  1.2889570350120626e-16
9374.897461  9.126399688871769e-15  1.2910143986316044e-16
9379.776367  8.966999946659771e-15  1.297823749434141e-16
9384.655273  8.859399657304163e-15  1.2827047407212437e-16
9389.53418  9.282600187641987e-15  1.354260098871817e-16
9394.412109  8.56460000440767e-15  1.2905207372420328e-16
9399.291016  8.861199602317078e-15  1.3485105980445323e-16
9404.169922  8.793800343671106e-15  1.363325468989806e-16
9409.047852  9.207699605215131e-15  1.423116068898609e-16
9413.926758  8.638200391260491e-15  1.3736894464950545e-16
9418.805664  8.602099847048513e-15  1.3615543760366565e-16
9423.683594  8.830299840401241e-15  1.377005977530249e-16
9428.561523  8.778700287320404e-15  1.3614346002839588e-16
9433.44043  8.904300026805166e-15  1.381074912050622e-16
9438.318359  8.890100366477395e-15  1.3703938265857452e-16
9443.197266  8.634099904762833e-15  1.2976350199055809e-16
9448.075195  8.698899619293682e-15  1.2813252681573013e-16
9452.953125  8.858000358875299e-15  1.2812201831322826e-16
9457.832031  8.713300026429952e-15  1.2882210427902374e-16
9462.709961  8.763800130745254e-15  1.2794390316628844e-16
9467.587891  8.867999582817636e-15  1.3182638455914693e-16
9472.46582  8.815299733938315e-15  1.358083526186384e-16
9477.34375  8.717299716006887e-15  1.379452049863242e-16
9482.22168  8.612399767687125e-15  1.3934258435616717e-16
9487.099609  8.72419964639522e-15  1.4099271041653695e-16
9491.977539  8.3874998146969e-15  1.3706047907291707e-16
9496.855469  8.719900107154958e-15  1.4056573963667178e-16
9501.733398  8.714900071667316e-15  1.3903358938398676e-16
9506.611328  8.56679974897169e-15  1.4013498367832357e-16
9511.489258  8.77499960037385e-15  1.3887560450443403e-16
9516.366211  8.488200173664175e-15  1.356414209535803e-16
9521.244141  8.426299852911778e-15  1.3243475273862253e-16
9526.12207  8.573199929921144e-15  1.3150837662701215e-16
9530.999023  8.619900244435062e-15  1.3063857966930039e-16
9535.876953  8.384099824446621e-15  1.2618014234208857e-16
9540.754883  8.650000407248691e-15  1.2952733861695175e-16
9545.631836  8.603300092734772e-15  1.2919503700383204e-16
9550.509766  8.53550018750475e-15  1.3460358060006717e-16
9555.386719  8.57859976495989e-15  1.347538627737558e-16
9560.264648  8.51239990496723e-15  1.3685525887166512e-16
9565.141602  8.571899734347108e-15  1.412446630136757e-16
9570.018555  8.347099731244659e-15  1.4157447646751285e-16
9574.896484  8.663700318137582e-15  1.4548849660276676e-16
9579.773438  8.275100236662149e-15  1.4030996215638058e-16
9584.650391  8.16439980671959e-15  1.3778433490079487e-16
9589.527344  8.47029982638985e-15  1.403989932600709e-16
9594.404297  8.34970012239273e-15  1.4095255576088118e-16
9599.28125  8.494500404725852e-15  1.3859326460031253e-16
9604.158203  8.490399918228194e-15  1.3930428258508351e-16
9609.035156  8.593399971647264e-15  1.3817341419116022e-16
9613.912109  9.023600382261198e-15  1.42353601195199e-16
9618.789062  8.179399913182516e-15  1.29353405695189e-16
9623.666016  8.296399727153805e-15  1.3400926787356007e-16
9628.542969  8.070300375510268e-15  1.3705904970481858e-16
9633.419922  8.32780008554147e-15  1.4421488992234132e-16
9638.296875  8.426900399271381e-15  1.46755869650096e-16
9643.172852  8.126899964078747e-15  1.4248863677583705e-16
9648.049805  8.317899964453961e-15  1.4531981793225495e-16
9652.926758  7.951900416077167e-15  1.4115061588675088e-16
9657.802734  8.128799858979439e-15  1.4030662696415077e-16
9662.679688  8.394599644860785e-15  1.3984760128118794e-16
9667.555664  8.214700011259339e-15  1.342076985763442e-16
9672.432617  8.05609986814955e-15  1.2951472576697154e-16
9677.308594  7.946499734005474e-15  1.289854492889458e-16
9682.18457  8.134800240377788e-15  1.3187850355518267e-16
9687.061523  8.221200142096569e-15  1.3526961319440506e-16
9691.9375  8.250399908887266e-15  1.405770289976719e-16
9696.813477  8.064599843775246e-15  1.4347115528998264e-16
9701.689453  8.413299591237319e-15  1.6014102838974328e-16
9706.56543  8.127700410213903e-15  1.4949471098037339e-16
9711.442383  8.046499596725369e-15  1.50649216887481e-16
9716.318359  8.005499813946472e-15  1.5004136486870763e-16
9721.194336  7.870499702813082e-15  1.4664946113609719e-16
9726.070312  8.007800355431215e-15  1.4763444133974573e-16
9730.945312  8.10999996271513e-15  1.551107379440164e-16
9735.821289  8.157699776106808e-15  2.244309614352427e-16
9740.697266  7.874200389759636e-15  1.4808096005184676e-16
9745.573242  7.865800364021715e-15  1.4882498585178105e-16
9750.449219  7.722600126925955e-15  1.452846131253847e-16
9755.324219  7.800400103131263e-15  1.4471279971153903e-16
9760.200195  7.98650001790661e-15  1.4374787036593878e-16
9765.076172  8.157499876331256e-15  1.6325216717011853e-16
9769.951172  7.785999695994993e-15  1.366426933065737e-16
9774.827148  7.642900255819957e-15  1.4063980207999733e-16
9779.702148  7.809499778083616e-15  1.3788719646432707e-16
9784.578125  7.66520009222232e-15  1.3478755880318876e-16
9789.453125  7.564799582918374e-15  1.3654947997770631e-16
9794.328125  7.604000267717303e-15  1.418187792983467e-16
9799.204102  7.467699961009877e-15  1.4501595809731727e-16
9804.079102  7.617600228718418e-15  1.512528734461875e-16
9808.954102  7.905799800889905e-15  1.5743883446932446e-16
9813.829102  7.833700356419619e-15  1.5878859470566399e-16
9818.704102  7.761200265365281e-15  1.5816200208293262e-16
9823.579102  7.633499884171328e-15  1.546956256254128e-16
9828.454102  7.666800137459684e-15  1.5701102989140183e-16
9833.329102  7.602300272592163e-15  1.5112403179397624e-16
9838.204102  7.767499649394011e-15  1.563148349832078e-16
9843.079102  7.459899634598612e-15  1.436404295305355e-16
9847.954102  7.369500043302897e-15  1.4225672180185678e-16
9852.829102  7.629700094369946e-15  1.4285176244730293e-16
9857.703125  7.609799902307153e-15  1.426609682759339e-16
9862.578125  7.865800364021715e-15  1.4743532242269197e-16
9867.453125  7.766999899955131e-15  1.5519419715910056e-16
9872.327148  7.629500194594394e-15  1.543541257638815e-16
9877.202148  8.09600020216291e-15  1.6447544156463135e-16
9882.076172  7.721899630678576e-15  1.6357388087139755e-16
9886.951172  7.979100338079397e-15  1.6904597840845635e-16
9891.825195  7.545000187776305e-15  1.6526785412167755e-16
9896.699219  7.378799618030802e-15  1.6450680825345936e-16
9901.574219  7.541099601054198e-15  1.681216404698753e-16
9906.448242  7.67919985277454e-15  1.7695125749584193e-16
9911.322266  7.395800416315143e-15  1.6831882709301814e-16
9916.196289  7.015100187622277e-15  1.7145775914197516e-16
9921.070312  7.30589972742536e-15  1.6706188313885196e-16
9925.944336  7.456900290932385e-15  1.6896495441309556e-16
9930.818359  7.893300135687273e-15  1.8540182727791227e-16
9935.692383  7.523000201037269e-15  1.8710984274627096e-16
9940.566406  7.752500389964032e-15  1.7486439330693395e-16
9945.44043  7.543000342987837e-15  1.6993787763213553e-16
9950.314453  7.88039982390059e-15  1.7026431618907345e-16
9955.1875  7.989800058269114e-15  1.8438949055704537e-16
9960.061523  7.741100173526937e-15  1.6399070049078547e-16
9964.935547  7.424900233218065e-15  1.651873727567986e-16
9969.808594  7.240700213343408e-15  1.6127760102117075e-16
9974.682617  7.29000007197245e-15  1.6169587647843676e-16
9979.555664  7.571199763867827e-15  1.6558325478052157e-16
9984.429688  6.982599956952603e-15  1.5579410824399342e-16
9989.302734  6.7579998536257055e-15  1.5353317878442468e-16
9994.176758  7.132999974100024e-15  1.6077904272237279e-16
9999.049805  7.436400399542936e-15  1.6812979316199262e-16
