
# Feige 110 in erg/s/cm/cm/A following
# Oke 1990 ( AJ, 99, 1621 ).
# Obtained at 
# http://www.eso.org/sci/observing/tools/standards/spectra/feige110.html
#
# F.Vogt, Feb.2013

3200.00	4.49700E-13
3201.00	4.48590E-13
3202.00	4.47070E-13
3203.00	4.48030E-13
3204.00	4.50650E-13
3205.00	4.57050E-13
3206.00	4.63120E-13
3207.00	4.69700E-13
4046.00	2.09880E-13
4047.00	2.09770E-13
4048.00	2.09670E-13
4049.00	2.08990E-13
4050.00	2.08890E-13
4051.00	2.08780E-13
4052.00	2.08680E-13
4053.00	2.08580E-13
4054.00	2.08090E-13
4055.00	2.08370E-13
4056.00	2.08270E-13
4057.00	2.08170E-13
4058.00	2.08060E-13
4059.00	2.08540E-13
4060.00	2.08430E-13
4061.00	2.07760E-13
4062.00	2.07650E-13
4063.00	2.07170E-13
4064.00	2.07070E-13
4065.00	2.06580E-13
4066.00	2.06480E-13
4067.00	2.06380E-13
4068.00	2.05710E-13
4069.00	2.05230E-13
4070.00	2.04750E-13
4071.00	2.04460E-13
4072.00	2.03990E-13
4073.00	2.03890E-13
4074.00	2.03410E-13
4075.00	2.02750E-13
4076.00	2.02280E-13
4077.00	2.01440E-13
4078.00	2.00780E-13
4079.00	2.00310E-13
4080.00	1.99300E-13
4081.00	1.98280E-13
4082.00	1.97280E-13
4083.00	1.95910E-13
4084.00	1.95100E-13
4085.00	1.93750E-13
4086.00	1.92410E-13
4087.00	1.90550E-13
4088.00	1.88890E-13
4089.00	1.87580E-13
4090.00	1.85770E-13
4091.00	1.84150E-13
4092.00	1.82370E-13
4093.00	1.80280E-13
4094.00	1.78370E-13
4095.00	1.76320E-13
4096.00	1.74300E-13
4097.00	1.72300E-13
4098.00	1.70480E-13
4099.00	1.68520E-13
4100.00	1.67360E-13
4101.00	1.65750E-13
4102.00	1.64900E-13
4103.00	1.64220E-13
4104.00	1.64140E-13
4105.00	1.64360E-13
4106.00	1.64730E-13
4107.00	1.66020E-13
4108.00	1.67020E-13
4109.00	1.68790E-13
4110.00	1.70580E-13
4111.00	1.72400E-13
4112.00	1.74550E-13
4113.00	1.75920E-13
4114.00	1.77780E-13
4115.00	1.79180E-13
4116.00	1.80750E-13
4117.00	1.81830E-13
4118.00	1.82910E-13
4119.00	1.84350E-13
4120.00	1.85450E-13
4121.00	1.86220E-13
4122.00	1.86980E-13
4123.00	1.87760E-13
4124.00	1.88360E-13
4125.00	1.88790E-13
4126.00	1.89040E-13
4127.00	1.89300E-13
4128.00	1.89730E-13
4129.00	1.89640E-13
4130.00	1.89550E-13
4131.00	1.89810E-13
4132.00	1.89710E-13
4133.00	1.89620E-13
4134.00	1.89530E-13
4135.00	1.89440E-13
4136.00	1.89350E-13
4137.00	1.89260E-13
4138.00	1.89160E-13
4139.00	1.89070E-13
4140.00	1.88980E-13
4141.00	1.88890E-13
4142.00	1.88800E-13
4143.00	1.88710E-13
4144.00	1.88960E-13
4145.00	1.88870E-13
4146.00	1.88780E-13
4147.00	1.88690E-13
4148.00	1.88600E-13
4149.00	1.88160E-13
4150.00	1.88070E-13
4151.00	1.87980E-13
4152.00	1.87550E-13
4153.00	1.87460E-13
4154.00	1.87370E-13
4155.00	1.87270E-13
4156.00	1.86670E-13
4157.00	1.86580E-13
4158.00	1.86490E-13
4159.00	1.86400E-13
4160.00	1.86310E-13
4161.00	1.86220E-13
4162.00	1.86130E-13
4163.00	1.86560E-13
